"Invoice/Item Number","Date","Store Number","Store Name","Address","City","Zip Code","Store Location","County Number","County","Category","Category Name","Vendor Number","Vendor Name","Item Number","Item Description","Pack","Bottle Volume (ml)","State Bottle Cost","State Bottle Retail","Bottles Sold","Sale (Dollars)","Volume Sold (Liters)","Volume Sold (Gallons)","Iowa ZIP Code Tabulation Areas","Iowa Watershed Sub-Basins (HUC 08)","Iowa Watersheds (HUC 10)","County Boundaries of Iowa","US Counties"
"INV-11869000086","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",434,"LUXCO INC",89387,"Juarez Tequila Gold",12,1000,8,12,12,144,12,3.17,511,18,244,35,176
"INV-11869000079","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",421,"SAZERAC COMPANY  INC",83907,"Maui Blue Hawaiian Schnapps",12,1000,4.54,6.81,12,81.72,12,3.17,511,18,244,35,176
"INV-11869000039","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43126,"Bacardi Superior Rum",12,750,8.26,12.39,12,148.68,9,2.38,511,18,244,35,176
"INV-11869000037","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",259,"Heaven Hill Brands",43027,"Admiral Nelson Spiced Rum",12,1000,7.28,10.92,24,262.08,24,6.34,511,18,244,35,176
"INV-11869000036","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",370,"PERNOD RICARD USA",42717,"Malibu Coconut Rum",12,1000,10.49,15.74,36,566.64,36,9.51,511,18,244,35,176
"INV-11869000038","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",259,"Heaven Hill Brands",43076,"Admiral Nelson Coconut Rum",12,750,5.78,8.67,12,104.04,9,2.38,511,18,244,35,176
"INV-11869000042","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",35,"BACARDI USA INC",43137,"Bacardi Limon",12,1000,9.5,14.25,24,342,24,6.34,511,18,244,35,176
"INV-11869000017","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",259,"Heaven Hill Brands",36606,"Deep Eddy Orange",12,750,9,13.5,12,162,9,2.38,511,18,244,35,176
"INV-11869000005","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1071100,"Cocktails /RTD",55,"SAZERAC NORTH AMERICA",57051,"Barton Long Island Iced Tea",12,1000,4.1,6.15,12,73.8,12,3.17,511,18,244,35,176
"INV-11869000007","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11777,"Black Velvet",12,1000,6.63,9.95,36,358.2,36,9.51,511,18,244,35,176
"INV-11869000032","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",434,"LUXCO INC",36667,"Korski Vodka",12,1000,4.32,6.48,48,311.04,48,12.68,511,18,244,35,176
"INV-11869000081","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081500,"Triple Sec",434,"LUXCO INC",86251,"Juarez Triple Sec",12,1000,2.42,3.63,36,130.68,36,9.51,511,18,244,35,176
"INV-11869000010","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",125,"CEDAR RIDGE VINEYARDS LL",17206,"Cedar Ridge Bourbon",6,750,18.1,27.15,6,162.9,4.5,1.19,511,18,244,35,176
"INV-11869000044","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43386,"Castillo Silver Rum",12,750,4.16,6.24,12,74.88,9,2.38,511,18,244,35,176
"INV-11869000026","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",370,"PERNOD RICARD USA",34029,"Absolut Citron (lemon Vodka)",12,1000,14.99,22.49,12,269.88,12,3.17,511,18,244,35,176
"INV-11869000064","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69946,"Rumple Minze Peppermint Schnapps Liqueur",12,750,13,19.5,12,234,9,2.38,511,18,244,35,176
"INV-11869000090","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",421,"SAZERAC COMPANY  INC",64868,"Fireball Cinnamon Whiskey",6,1750,15.33,23,6,138,10.5,2.77,511,18,244,35,176
"INV-11869000018","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",86,"BROADBENT VENTURES LLC",27318,"Two Jay's Iowa Corn Whiskey",12,750,13.87,20.81,12,249.72,9,2.38,511,18,244,35,176
"INV-11869000006","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",11297,"Crown Royal Canadian Whisky",12,1000,18.89,28.34,48,1360.32,48,12.68,511,18,244,35,176
"INV-11869000061","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",421,"SAZERAC COMPANY  INC",69636,"Dr. Mcgillicuddy's Cherry Schnapps",12,750,8.66,12.99,12,155.88,9,2.38,511,18,244,35,176
"INV-11869000057","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",260,"DIAGEO AMERICAS",66636,"Romana Sambuca Italian Liquore",12,750,13.5,20.25,12,243,9,2.38,511,18,244,35,176
"INV-11869000031","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",297,"Laird & Company",35917,"Five O'clock Vodka",12,1000,4.17,6.26,12,75.12,12,3.17,511,18,244,35,176
"INV-11869000012","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",297,"Laird & Company",23826,"Five Star",12,750,3.5,5.25,12,63,9,2.38,511,18,244,35,176
"INV-11869000002","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",10550,"Black Velvet Toasted Caramel",12,750,6.75,10.13,24,243.12,18,4.76,511,18,244,35,176
"INV-11869000047","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1052100,"Imported Brandies",420,"MOET HENNESSY USA",48106,"Hennessy Vs Cognac",12,750,19.99,29.99,24,719.76,18,4.76,511,18,244,35,176
"INV-11869000065","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69947,"Rumple Minze Peppermint Schnapps Liqueur",12,1000,15.84,23.76,48,1134.24,48,12.68,511,18,244,35,176
"INV-11868900001","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",260,"DIAGEO AMERICAS",921233,"HA Orphan Barrel Rhetoric 24YR",6,750,65,97.5,6,585,4.5,1.19,511,18,244,35,176
"INV-11869000025","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032100,"Imported Vodkas",370,"PERNOD RICARD USA",34007,"Absolut Swedish Vodka 80 Prf",12,1000,14.99,22.49,12,269.88,12,3.17,511,18,244,35,176
"INV-11869000045","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43387,"Castillo Silver Rum",12,1000,4.89,7.34,12,88.08,12,3.17,511,18,244,35,176
"INV-11869000066","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081200,"Cream Liqueurs",260,"DIAGEO AMERICAS",74090,"Godiva White Chocolate Liqueur",12,750,17,25.5,12,306,9,2.38,511,18,244,35,176
"INV-11869000034","05/03/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",260,"DIAGEO AMERICAS",41077,"Jeremiah Weed Sweet Tea",12,1000,10.5,15.75,12,189,12,3.17,511,18,244,35,176
